f_dyn_id,lesion_id,A_inside,alpha_inside,beta_inside,iAUC1_inside,Slope_ini_inside,Tpeak_inside,Kpeak_inside,SER_inside,maxCr_inside,peakCr_inside,UptakeRate_inside,washoutRate_inside,maxVr_inside,peakVr_inside,Vr_increasingRate_inside,Vr_decreasingRate_inside,Vr_post_1_inside,A_countor,alpha_countor,beta_countor,iAUC1_countor,Slope_ini_countor,Tpeak_countor,Kpeak_countor,SER_countor,maxCr_countor,peakCr_countor,UptakeRate_countor,washoutRate_countor,maxVr_countor,peakVr_countor,Vr_increasingRate_countor,Vr_decreasingRate_countor,Vr_post_1_countor
197,197,2.3429456895804552,0.6238443428198464,0.018556833560818723,3.1151056034292384,1.461633413978911,5.681505214255297,-0.027123287990137898,0.8958527792935915,2.0841985505925376,3.0,0.6947328501975125,0.059278050530855,0.18181669644851786,1.0,0.18181669644851786,0.014672064698540608,0.16519817458628686,2.3957371375554697,0.5865054186798844,0.019535168238125677,3.0843867482472866,1.4051128129089185,5.856264083733961,-0.027449115193721733,0.8803689495682218,2.0841985505925376,3.0,0.6947328501975125,0.032400759474648044,0.18181669644851786,1.0,0.18181669644851786,0.025647859594234754,0.18181669644851786
198,198,1.8375094056931198,0.3970271755769148,0.00010000004721722899,1.83801951865323,0.7295411694383547,20.87222664239957,-7.295415139074793e-5,0.678288034363065,2.029776508656849,4.0,0.5074441271642123,0.0,0.5216398361715785,1.0,0.5216398361715785,0.02094305297058056,0.5216398361715785,1.9677486354921934,0.45514575353614917,0.00010000154875758123,2.162778180091182,0.8956124354708237,18.50705391470372,-8.956263063363164e-5,0.7184531621598252,2.029776508656849,4.0,0.5074441271642123,0.0,0.43448087382085393,2.0,0.21724043691042697,0.013700916392089285,0.32818676362962623
199,199,1.4023864153283117,0.698483027551837,0.01528440043164382,2.1882688093423837,0.979543109176087,5.502960412641475,-0.014971729120704713,0.9361903511870183,1.2874060897414705,3.0,0.42913536324715684,0.018202834280967917,0.17081474477822842,1.0,0.17081474477822842,0.01971340768849686,0.11724159508799996,1.3529433011186187,0.660784439791205,0.011807314198899469,2.0599208874040618,0.8940038812989302,6.11760675508139,-0.010555784721532093,0.9034161085513767,1.2741172899853517,3.0,0.42470576332845056,0.008845700604303453,0.17081474477822842,1.0,0.17081474477822842,0.017155087175865624,0.17081474477822842
200,200,12.791006331809387,0.05535391717662108,0.14105141552823025,47.51148915463507,0.7080323050966126,5.980716300785748,-0.09986895887359301,0.8430215780080039,1.6227002756250093,3.0,0.5409000918750031,0.16337830966131972,0.15012807489501895,3.0,0.050042691631672985,0.027456632496968086,0.14959367110410052,1.6709529593345676,0.4734331494225932,0.021481399961404635,2.1360334913162276,0.7910845220747665,6.626485030372595,-0.016993603021964693,0.843486785429249,1.453092276183873,3.0,0.484364092061291,0.052075359465012294,0.130754035551646,3.0,0.043584678517215335,0.017395484896992275,0.09201515228538774
201,201,1.4886716488113487,0.2704865281642028,0.0013580481631655249,1.7077662260582185,0.4026656258634611,19.591297332355627,-0.0005468393135737698,0.6672831102269614,1.3712326070962897,4.0,0.3428081517740724,0.0,0.31096293994270874,3.0,0.10365431331423625,0.05188386341488699,0.28907609556144565,2.2495985461836105,0.16722022300870742,0.04105100126663876,3.2998980108019778,0.3761783705728874,9.711899296204422,-0.015442498766869706,0.6973935593039786,1.234496770108315,4.0,0.30862419252707873,0.0,0.31096293994270874,3.0,0.10365431331423625,0.002041306304421231,0.12796437027666854
202,202,1.801844963066288,0.6766148876930465,0.01837505406800885,3.2233267777323107,1.219155127325378,5.369233594591963,-0.022402041381894035,0.9708900814938192,1.6984762394441468,2.0,0.8492381197220734,0.0681673444507429,0.1204005970680961,1.0,0.1204005970680961,0.0019288196613957604,0.11744116146783472,1.890412019213887,0.6984989676991467,0.01868083526208135,3.4305852081503394,1.3204508439469593,5.222381997710868,-0.024667124687449436,0.9806094762736658,1.6984762394441468,2.0,0.8492381197220734,0.027667417202798306,0.1204005970680961,1.0,0.1204005970680961,0.017043437705203678,0.1204005970680961
203,203,93.58912061340502,0.0036247219830276567,0.11580666413238701,575.9973585757944,0.33923454285963595,8.502698890027942,-0.0392856207670497,0.6931961529075743,1.089457490597857,4.0,0.2723643726494642,0.0,0.11298131216922838,1.0,0.11298131216922838,0.010933637915136088,0.11298131216922838,85.51110880811058,0.003143560671429624,0.10321748287904818,525.0218214150224,0.2688093586195157,9.543678177049738,-0.027745825371037786,0.648879943252739,0.9590385111098869,4.0,0.23975962777747173,0.0,0.04998012013073223,2.0,0.024990060065366113,0.0028526945469240887,0.04523562326613601
204,204,3.2792054298096227,0.4360936529841646,0.036500035929521654,2.7807895344310567,1.4300406747711858,5.872414671047786,-0.05219653600982567,0.7620805997023811,2.7946312568123677,3.0,0.9315437522707892,0.04600795263971724,2.865334868832276,1.0,2.865334868832276,0.08279084084112161,2.865334868832276,2.878417413625735,0.6339770799489564,0.021681288449895583,2.8333977027625177,1.824850666764671,5.377466119965356,-0.03956511368410911,0.8363235435265429,2.6083666353374335,3.0,0.8694555451124778,0.042514885286701,0.9953276515059879,3.0,0.3317758838353293,0.2350268446563264,0.5285287451647975
205,205,2.911234025318025,0.4910759060309924,0.015735181590676123,2.4774761371199783,1.429636886651302,7.070677286878615,-0.022495596020187095,0.7271856242439699,2.562961366641503,4.0,0.6407403416603757,0.0,1.290340773545439,3.0,0.430113591181813,0.8989634510030018,0.5487756200428159,3.139901677176475,0.4586935581955178,0.036421795125264236,2.7095981887428056,1.4402526726881515,5.689252362877902,-0.052456587773262106,0.7793605776849153,2.496501917422405,3.0,0.8321673058074683,0.030049621725143805,1.290340773545439,3.0,0.430113591181813,0.2957119446529718,0.46813118696861405
206,206,1.183471566567067,0.3683287567866882,0.017033647671939125,0.8703948899797109,0.4359066108060421,8.467960976853622,-0.007425079626339213,0.6430729833247459,1.016031941995781,4.0,0.25400798549894527,0.0,0.2073683170681947,4.0,0.051842079267048674,0.0,0.19955684331246254,1.6028992161651927,0.2840991980743701,0.06134001850767,1.4628106753808767,0.4553823819065677,6.0837350129316565,-0.027933163734215713,0.7128752647034698,0.9323794791714082,4.0,0.23309486979285204,0.0,0.2073683170681947,4.0,0.051842079267048674,0.0,0.08764332622944652
207,207,3.678586998539882,0.24241171791871663,0.06056197073660146,3.313403364745606,0.8917325938295083,6.641505736419068,-0.0540050832523764,0.6464749410283295,2.136270002374421,4.0,0.5340675005936053,0.0,5.192342769671353,4.0,1.2980856924178383,0.0,2.717766977391022,429.50506661094556,0.0015368027243696236,0.15594162764649985,1769.1829730831075,0.6600645564982578,6.381263666813906,-0.10293154129210338,0.6345290932783676,1.9144272606425174,4.0,0.47860681516062936,0.0,5.192342769671353,4.0,1.2980856924178383,0.0,2.7142058534958946
208,208,2.526314185561601,0.6131561704369315,0.00010000273632110701,2.2312058372133943,1.5490251313394467,14.2236854166445,-0.00015490675176410687,0.7271821289125782,2.7039107785430954,4.0,0.6759776946357738,0.0,0.848219369376321,1.0,0.848219369376321,0.024129357960347136,0.848219369376321,2.736360104672492,0.5582254032728016,0.030334336850963442,2.364865373069196,1.5275057229304072,5.312187722722764,-0.04633587314114541,0.8050615802328975,2.314732362399833,3.0,0.7715774541332777,0.03778947833614055,0.5207046687435939,4.0,0.13017616718589847,0.0,0.37661639262384417
209,209,302.2874638590069,0.002678132542796252,0.12250162806787347,1689.498942182826,0.8095658942401522,8.075204845855282,-0.09917314007264252,0.6692083907122954,2.5222765460552177,3.0,0.8407588486850726,0.1436181011665485,0.5711436458859127,1.0,0.5711436458859127,0.07144881903145688,0.5711436458859127,175.31143978253962,0.004945210189990279,0.13514117196070952,965.0673037260327,0.8669519184344822,7.267496432204423,-0.11716089829082137,0.7216743630343134,2.452412679444148,3.0,0.8174708931480493,0.15907597276585994,0.26645857833814907,2.0,0.13322928916907453,0.01959534047611483,0.2032640792090509
210,210,636.8891625533323,0.0015461913235723657,0.14997219372279116,3644.8186259786903,0.9847524972172325,6.633764619487694,-0.14768549228166516,0.7755981320543216,2.500918191413656,3.0,0.8336393971378854,0.18465340363969585,0.36885447016598844,1.0,0.36885447016598844,0.06481709128959894,0.36885447016598844,555.6694793021976,0.0018168107041593995,0.16848291822106165,3200.957642339312,1.0095462579709125,5.903546683954146,-0.17009129962209205,0.8590908030762487,2.322820341616776,3.0,0.774273447205592,0.2733191294916044,0.2974124491779786,2.0,0.1487062245889893,0.05369462597842484,0.11867826977381091
211,211,4.521750547464251,0.3285234226994962,0.11994247285412316,5.704941293218243,1.4855009664462764,4.014387746503631,-0.17817465934275623,1.161275177879116,2.3819580832310656,2.0,1.1909790416155328,0.21733589037912593,1.5551282560528308,4.0,0.3887820640132077,0.0,1.2944859159707436,1.5820753942756833,0.643539159926219,0.00010000111693497755,2.009807527826193,1.018127470172115,13.627317077092126,-0.00010181388419939454,0.8073988392174618,1.843860826115898,4.0,0.4609652065289745,0.0,1.5551282560528308,4.0,0.3887820640132077,0.0,0.9501115624228819
212,212,2.3117041937083713,0.9300777861449527,0.009873136396143286,3.5294156023009133,2.150064718706285,4.898525863221499,-0.0212278822283226,0.9538346721079587,2.263435346364452,3.0,0.7544784487881507,0.07558341279009362,1.1596802267885442,4.0,0.28992005669713605,0.0,0.3207879525036265,2.0665939803161635,0.770908618256702,0.00010000072040002226,2.9051280218690207,1.5931551098631516,11.610036818266474,-0.00015931665869529176,0.8586959555690254,2.2087586126783663,3.0,0.7362528708927888,0.008512060328193183,1.1596802267885442,4.0,0.28992005669713605,0.0,0.3017702618996917
213,213,1.52760939233938,0.4258806208079069,0.01578862779758854,2.4559821855830135,0.6505792363614846,7.82207785853124,-0.01027175341575086,0.8688308703270682,1.3216941870725065,3.0,0.4405647290241688,0.030884862878028718,0.12398129753099509,1.0,0.12398129753099509,0.007252743922487273,0.12398129753099509,1.223347878327861,0.4211420399308712,0.00010000155613885592,1.9484472423684263,0.5152032210240987,19.817012621138833,-5.1521123830160796e-5,0.769741256267255,1.2291967100122585,4.0,0.3072991775030646,0.0,0.10406644177161171,2.0,0.05203322088580586,0.011211777286347438,0.10128452834788543
214,214,148.18780362977517,0.001969691292496023,0.12471930521602587,829.9787011505152,0.29188422646367873,7.955349559861212,-0.03640359792806716,0.6734388306302775,0.8512244588164345,4.0,0.21280611470410862,0.0,0.09386096566923187,1.0,0.09386096566923187,0.01006387040810614,0.09386096566923187,61.00033022522392,0.004065040708435275,0.11602328896719352,332.8553362539478,0.24796882559352995,8.471407101140684,-0.02877015870669374,0.6457592414977021,0.7723910806917945,4.0,0.19309777017294863,0.0,0.049774876372703655,1.0,0.049774876372703655,0.0030981909323022547,0.049774876372703655
215,215,1.5418461396966925,0.3651873275531987,0.00010000036396912698,1.296992004279923,0.5630626712540511,22.463171851960578,-5.6306472062834e-5,0.6343165229665014,1.491104463623195,4.0,0.37277611590579873,0.0,0.28052595047728474,1.0,0.28052595047728474,0.017277974139998903,0.28052595047728474,1.2932525396744117,0.3064500130266403,0.00010000205102270263,0.9524311188765113,0.3963172576299591,26.19659052085981,-3.9632538618688756e-5,0.5889286596628868,1.2163211054895415,4.0,0.3040802763723854,0.0,0.23657826998178763,4.0,0.05914456749544691,0.0,0.0854469375761009
216,216,1.5376326577418067,0.6936565052547774,0.00010000086970288801,1.976531718118164,1.0665888957347969,12.750831819804645,-0.00010665981718892263,0.8241157626285326,1.5744138527912372,4.0,0.3936034631978093,0.0,0.3095499304333436,1.0,0.3095499304333436,0.008091357975660815,0.3095499304333436,1.1382791264576175,0.321306474248404,0.00010000161992009295,0.8694620177044109,0.36573645283265027,25.132626147204917,-3.65742377470937e-5,0.6006944513514773,1.1024850975119134,4.0,0.27562127437797834,0.0,0.2198352261409108,4.0,0.0549588065352277,0.0,0.17826010979391813
217,217,2.3324767819663537,1.3359910631283602,0.029591377382164805,3.9431774088243845,3.1161681356614452,2.868172852703157,-0.09221170728863476,1.1241211249742844,2.2598547792204067,1.0,2.2598547792204067,0.1215312805378727,0.18609710150112285,4.0,0.04652427537528071,0.0,0.17969380430270546,2.554586101463179,1.2787601864715605,0.03671353137547584,4.210194462612863,3.266702999464712,2.7986535472991907,-0.11993220306520873,1.1598578658100323,2.2598547792204067,1.0,2.2598547792204067,0.09994929429771819,0.18381392957090903,1.0,0.18381392957090903,0.011891853961298668,0.18381392957090903
218,218,2.6830968939164497,1.7572518437933784,0.03596802362409999,4.89869720880535,4.714876963910968,2.224574578912229,-0.16958480602267453,1.1903221593099182,2.5656186840096153,1.0,2.5656186840096153,0.15860676832624762,0.4119410872948781,4.0,0.10298527182371953,0.0,0.4076434381018634,2.815637733667591,1.4119209633555299,0.037808893620586835,4.795787860735493,3.975457941380126,2.5827140833282054,-0.1503076663987583,1.180759156663661,2.5656186840096153,1.0,2.5656186840096153,0.12932939623640172,0.3526733503564332,1.0,0.3526733503564332,0.010688797635146316,0.3526733503564332
219,219,1.7846759400419403,0.9929907060175085,0.03588013263940495,3.0886408627694197,1.772166621714707,3.3797229444912436,-0.06358557344624986,1.1137129792789586,1.6824569893014325,2.0,0.8412284946507163,0.14934196038188408,0.17321387863315366,4.0,0.043303469658288414,0.0,0.16814471839472736,1.975981825495881,0.8080040584133523,0.034719984291304795,3.143798331462991,1.5966013343516963,3.947163485593721,-0.05543397324816717,1.0585140335183076,1.6824569893014325,2.0,0.8412284946507163,0.06787252188698623,0.12191409486906152,4.0,0.03047852371726538,0.0,0.11364133714408806
220,220,1.2733256993598667,21.347952227963628,0.06874651672560317,3.1486580740031047,27.182896200572813,0.26894851933012304,-1.8687294283030138,1.3941359474204906,1.258082340580614,2.0,0.629041170290307,0.24060135497753876,0.8844745183945931,4.0,0.22111862959864828,0.0,0.11100344495730533,1.4071589487153444,0.9960899031460098,0.046303591186392025,2.401677600247027,1.4016568209369082,3.1262793181653197,-0.06490174442028049,1.1719298361562676,1.258082340580614,2.0,0.629041170290307,0.05655656459876435,0.8844745183945931,4.0,0.22111862959864828,0.0,0.06971401819820087
221,221,1.6477845682333156,0.44298959929275394,0.035450070643397245,2.013668262972706,0.7299514256024601,5.874641029322181,-0.025876829603855737,0.8684096928494834,1.4638597723454305,3.0,0.48795325744847684,0.1924505858644372,0.2650250651403883,1.0,0.2650250651403883,0.004886128092887132,0.2650250651403883,1.939356786908479,0.43184800567180526,0.03930754977125671,2.357354891991705,0.8375073607125069,5.751495124762788,-0.03292036226500071,0.876008170394385,1.4638597723454305,3.0,0.48795325744847684,0.04435058419640803,0.12711479244456436,1.0,0.12711479244456436,0.005746188594782199,0.12711479244456436
222,222,1.3753135392067546,0.6295577742376259,0.048434146166560055,1.9389774671748572,0.8658393306218763,4.191720624803714,-0.04193618869609648,1.0511297479506654,1.3364497114003178,3.0,0.44548323713343924,0.12195214215977512,1.2696815432933513,3.0,0.42322718109778373,0.6692833916752582,0.6302333609793304,1.5912628193240068,0.3563973531805309,0.061995700036964356,1.9266530628155205,0.5671218570216654,5.357380642609817,-0.03515911653232136,0.9063801712284552,1.3364497114003178,3.0,0.44548323713343924,0.02465149033187375,1.2696815432933513,3.0,0.42322718109778373,0.049462021584602445,0.07589520296027227
223,223,2.6514417097706047,0.4177248804698368,0.00010000034656753208,2.430419402079078,1.1075731712866657,19.959653869011245,-0.00011075770097756714,0.6749943136192529,2.5691071253177418,4.0,0.6422767813294354,0.0,0.4489892986624487,1.0,0.4489892986624487,0.04287290689931093,0.4489892986624487,9.41702942324166,0.07288127422456259,0.10273529621668377,24.466238411911835,0.6863251037760498,7.356447956362151,-0.07050981283737871,0.652556036704473,2.0024665623197047,4.0,0.5006166405799262,0.0,0.40140165293353924,4.0,0.10035041323338481,0.0,0.2384150774157506
224,224,352.8914587737701,0.0016346002470535304,0.10994211412893513,1719.06924247485,0.5768364656946854,9.028741777908175,-0.06341862054513668,0.5766844120089132,2.0476826065126184,4.0,0.5119206516281546,0.0,0.7454075645015096,1.0,0.7454075645015096,0.044860942696079466,0.7454075645015096,407.33506994571997,0.0015105249805718035,0.1117220245735522,1988.1733687941635,0.6152897986159729,8.89081747990756,-0.06874142200082971,0.5813598373122574,2.0476826065126184,4.0,0.5119206516281546,0.0,0.5161375269441693,4.0,0.12903438173604231,0.0,0.13090347045204248
225,225,2.4501343971674254,1.3809636297512,0.04643432793832477,4.442745344438944,3.383546490490596,2.480564563753108,-0.1571127073340082,1.2558006896580087,2.14192471348738,1.0,2.14192471348738,0.13447206502170928,0.23520476053944447,4.0,0.05880119013486112,0.0,0.22873286683941507,2.390695350778669,1.2796734030366768,0.0428790015785145,4.249207483988765,3.0593092551549006,2.6795403794593895,-0.131180126380951,1.2216295815352356,2.1148377033530332,1.0,2.1148377033530332,0.12159869954660407,0.2063247038322104,1.0,0.2063247038322104,0.0172922566298864,0.2063247038322104
226,226,1.1198455196818795,0.3718571791656091,0.00010000193505816135,0.9659056800490445,0.4164225960501493,22.108876596458632,-4.164306540695799e-5,0.6358481541453931,1.0661525579693671,4.0,0.2665381394923418,0.0,0.11812370710804299,1.0,0.11812370710804299,0.009351949738083213,0.11812370710804299,1.127870462486436,0.36005412650734225,0.00010000130230258365,0.9499329294628547,0.40609441418398584,22.7440919011882,-4.060997027620338e-5,0.6267421882442908,1.0661525579693671,4.0,0.2665381394923418,0.0,0.07759925405707808,4.0,0.01939981351426952,0.0,0.027070324789680668
227,227,2.5377549505980377,16.771587520464934,0.04919942178141268,6.963671542147835,42.56217925944815,0.3478793429898584,-2.0940346093216844,1.2979121506461269,2.2072934082776783,1.0,2.2072934082776783,0.17013346019193784,0.17036537514870562,1.0,0.17036537514870562,0.007176568605870681,0.17036537514870562,2.4406871550080753,14.944154505052794,0.045633094104135935,6.7156150099531,36.47400594293841,0.3877429946501241,-1.6644217455489219,1.2736100139026885,2.144801896178598,1.0,2.144801896178598,0.15348622749051763,0.1207793998734546,4.0,0.03019484996836365,0.0,0.04505022182153289
228,228,221.8595296492229,0.001658388743632111,0.09386387252081181,1775.8197118925684,0.36792934663778587,10.560705167252172,-0.03453527328947471,0.7120885462883962,1.5022827782868007,4.0,0.37557069457170017,0.0,0.30849681390600936,1.0,0.30849681390600936,0.01613068482865872,0.30849681390600936,0.9928225817882694,5.0428830747503195,0.0001000018170861991,3.7736240780956227,5.006688193929978,2.1472478794440324,-0.0005006779169770182,1.0005134727067835,1.2601780118026848,4.0,0.3150445029506712,0.0,0.24006794435764062,3.0,0.08002264811921354,0.002764108175859842,0.16238494553441957
229,229,1.4019817617429338,0.790106360949103,0.00010000031530286825,1.6604632935840622,1.1077147078877219,11.359073299105821,-0.00011077182005439678,0.8322694691889356,1.44480546905682,4.0,0.361201367264205,0.0,0.2802072438111824,4.0,0.0700518109527956,0.0,0.25908826654924094,1.1409776789699642,0.4877078077072494,0.00010000246378502268,0.9961099156266717,0.5564637224533471,17.41305309840228,-5.5647743252319755e-5,0.6856844545304536,1.1930299668336402,4.0,0.29825749170841004,0.0,0.2802072438111824,4.0,0.0700518109527956,0.0,0.2281159796290373
230,230,1.0076056541935827,0.6439652205161084,0.00010000026576405453,1.5565231615867836,0.6488629972960481,13.61934177720099,-6.488647217406581e-5,0.8450533504658446,1.0343417530086663,4.0,0.25858543825216657,0.0,0.129496120531895,4.0,0.03237403013297375,0.0,0.08633494274618564,0.9544938903112234,0.2045349313419753,0.00010000157333079184,0.660237000107293,0.195227342321141,37.27381375075809,-1.952304138930318e-5,0.5422992921574843,0.838534387241915,4.0,0.20963359681047875,0.0,0.129496120531895,4.0,0.03237403013297375,0.0,0.07202925436709075
231,231,1.5092295114479355,0.41140424677942966,0.011040504323165112,1.3995725814832625,0.6209034303745246,8.858654179930495,-0.006855087007317987,0.7007477018885323,1.359919482640464,4.0,0.339979870660116,0.0,0.18893006742680915,1.0,0.18893006742680915,0.01447973578684957,0.18893006742680915,1.4244281704180772,0.3798656514291905,0.007064134648682648,1.2411931460603294,0.5410913348699529,10.538496191515337,-0.0038223420467567797,0.6632557122939485,1.3380429172725015,4.0,0.33451072931812537,0.0,0.15805262776203954,4.0,0.039513156940509886,0.0,0.100546531491918
232,232,1.5918097453128492,0.4068081728446029,0.011444001650966968,2.513683509798724,0.6475612140069529,8.845984568772161,-0.007410691602197743,0.8217935159601847,1.441884225275875,4.0,0.36047105631896875,0.0,0.3418489911196737,1.0,0.3418489911196737,0.04930577244367107,0.20994416511323136,1.7644806870110812,0.21242047706096145,0.028382544625724433,2.3253301635511363,0.3748118292997469,10.065907774618942,-0.010638113471349474,0.7135727391819366,1.2155944973738138,4.0,0.30389862434345344,0.0,0.3418489911196737,1.0,0.3418489911196737,0.06417378518372227,0.3418489911196737
233,233,1.6003859876061877,0.5039824302482707,0.016311414391749372,1.7352187191430422,0.8065664193690453,6.870335943941773,-0.013156239100798005,0.7933011331117283,1.4169329888210938,4.0,0.35423324720527344,0.0,0.16217643514666674,1.0,0.16217643514666674,0.010535295661436508,0.16217643514666674,1.4736176410782367,0.45934536715364804,0.014307170358178573,1.5143311795162626,0.6768994363851754,7.618914709221419,-0.009684515551717763,0.7550922874321576,1.32204073895617,4.0,0.3305101847390425,0.0,0.12430861063367693,1.0,0.12430861063367693,0.002386711547051353,0.12430861063367693
234,234,1.6184915858319306,0.5257046552118296,0.016480767623233326,1.7958705695837074,0.8508485610930224,6.645202614007172,-0.014022637417936547,0.8079675229870924,1.4666600595205728,3.0,0.48888668650685757,0.005136686909001931,0.2063959922928104,1.0,0.2063959922928104,0.011093102670173568,0.20034588234581474,1.56159668827007,0.5112433635852798,0.016670075128309637,1.7069216396819569,0.7983559434748242,6.758654235929002,-0.013308653556857841,0.7994964745655151,1.4234325035579811,3.0,0.4744775011859937,0.005936232813345654,0.2063959922928104,1.0,0.2063959922928104,0.01625129781795658,0.2063959922928104
235,235,216.39830586469085,0.0015154073589651595,0.11109995271005527,1114.7540634685242,0.32793158517494597,8.94007015326451,-0.03643318360506996,0.5908052734402253,1.0947559839058552,4.0,0.2736889959764638,0.0,0.172277042110818,1.0,0.172277042110818,0.01694302074426096,0.172277042110818,66.00315252424872,0.0038073881285212163,0.09620978757723703,328.88807922277937,0.25129961936579975,10.19355855605258,-0.024177482997424116,0.5472725084771609,0.9408774154949033,4.0,0.23521935387372583,0.0,0.0528597015315991,3.0,0.017619900510533033,0.00953572292773621,0.019140645972974137
236,236,1.759354924882905,0.580298420261335,0.005535683535363877,2.9579107880311146,1.0209508835885495,8.033490072655647,-0.005651660996696335,0.8692380814780606,1.8108068636992574,4.0,0.45270171592481434,0.0,0.5100035731472197,1.0,0.5100035731472197,0.006367265418122103,0.5100035731472197,1.5408363268754761,0.5470463153772633,0.00010000019322644569,2.518493222072797,0.8429088352166657,15.734132874619508,-8.429104639394483e-5,0.8281593369978734,1.6492694123375027,4.0,0.41231735308437567,0.0,0.31739307889374596,4.0,0.07934826972343649,0.0,0.2932737699063664
237,237,1.0611126607395702,1.63092913523064,0.024220154102648397,1.6509434591728684,1.7305995541622707,2.5902176230706497,-0.04191538789178481,1.0887161805126275,0.9967059788659608,1.0,0.9967059788659608,0.03030766501716431,0.08451320948434222,1.0,0.08451320948434222,0.014283464680540566,0.04069142146186307,0.8715939999034195,1.3477144770753604,0.003992934249813111,1.2978405914468574,1.1746598518018587,4.321833414224297,-0.004690339554140035,0.9663691469241864,0.8652155364708958,2.0,0.4326077682354479,0.007243059206958391,0.08451320948434222,1.0,0.08451320948434222,0.022375570621511062,0.08451320948434222
238,238,199.652747316397,0.0021452127420620304,0.09931189037003271,1096.6286543501524,0.42829761753082574,9.962076728388897,-0.04253504603796757,0.593624993710734,1.5418875270399082,4.0,0.38547188175997704,0.0,0.4025587093328555,1.0,0.4025587093328555,0.05268095687859078,0.4025587093328555,189.11153980436276,0.0021599077140181944,0.09620225283275821,1037.030366204679,0.40846347363330193,10.279794386851918,-0.03929510636341758,0.5847902651627779,1.5063611350172532,4.0,0.3765902837543133,0.0,0.16608456582977224,4.0,0.04152114145744306,0.0,0.07105426528568948
239,239,2.09524607320228,0.6404386636751895,0.019416199627031366,3.479427665735661,1.3418765951923566,5.505464233798587,-0.026054143847095954,0.9618791960728963,1.8806642840535843,2.0,0.9403321420267922,0.03962389316926329,0.2269421886000431,2.0,0.11347109430002154,0.03358518219336183,0.1655233215726513,1.6537776617300266,0.5732094049211367,0.006382804000399353,2.6261193736909374,0.9479609093521375,7.8657419612844945,-0.006050648684435032,0.860748479064178,1.6020338379994081,4.0,0.40050845949985203,0.0,0.2269421886000431,2.0,0.11347109430002154,0.040847513387510734,0.21297134645618493
240,240,1.614559754233524,0.4385171408369408,0.01967375667527043,1.6346843586873292,0.7080121271368788,7.178739464732123,-0.013929258312431586,0.7611005338561883,1.3702556116071947,4.0,0.34256390290179867,0.0,0.2433638781317848,1.0,0.2433638781317848,0.03805620922388089,0.16349834913646258,1.5106739083425653,0.32270392252833724,0.02349935086671293,1.356217555298841,0.48750039588335964,8.335979552896669,-0.011455942850524524,0.6799162707266548,1.1985076811838815,4.0,0.2996269202959704,0.0,0.2433638781317848,1.0,0.2433638781317848,0.023674435141487194,0.2433638781317848
241,241,1.5290670232455352,0.2552480103773289,0.04529404563167783,1.6845488763759138,0.3902913154170078,7.414013194405889,-0.017677872650145518,0.7259534983088521,0.9206383235532222,4.0,0.23015958088830554,0.0,0.13823026397701701,1.0,0.13823026397701701,0.006526818311529643,0.13823026397701701,79.86594052541503,0.003007858992719825,0.10476302689883887,422.1407326226601,0.2402254874213963,9.410891260648096,-0.02516674920051442,0.6006494630320246,0.8347070395083742,4.0,0.20867675987709355,0.0,0.13214039572971373,1.0,0.13214039572971373,0.011839857794662156,0.13214039572971373
242,242,1.2736215257355523,0.4379809890236557,0.00010000234581026298,1.0971506187103708,0.5578220154834745,19.14458766564974,-5.578351009295629e-5,0.662429313113169,1.283257045908105,4.0,0.32081426147702624,0.0,0.22721721845149076,1.0,0.22721721845149076,0.0137821359281102,0.22721721845149076,1.1454246832317359,0.3213347244429807,0.00010000335300278012,0.7828529768746803,0.3680647249564583,25.13063621315563,-3.680770661769187e-5,0.5767935814273771,1.1155945836669101,4.0,0.27889864591672753,0.0,0.20962883625168108,4.0,0.05240720906292027,0.0,0.06799976933591924
243,243,2.2781982863595505,0.6443420608625257,0.02177840581846352,3.8148009322176613,1.467938978886387,5.3085958883789255,-0.03196937079892869,0.9726187718551599,2.0647751422976732,2.0,1.0323875711488366,0.028183326229246575,0.9521834274542279,4.0,0.23804585686355698,0.0,0.8087125935689679,1.1950662274761847,0.6004649294621924,0.00010000103497350507,1.9733451604285264,0.7175953579841357,14.489514840057247,-7.176027849059645e-5,0.8453554423456374,1.2632391267179677,4.0,0.3158097816794919,0.0,0.9521834274542279,4.0,0.23804585686355698,0.0,0.6845734880006993
244,244,1.6099336784454525,1.0331064492853996,0.018276131155754806,3.0485605463288907,1.6632328661237639,3.9224084052689387,-0.030397462003839883,1.042113821743812,1.7380110088835217,3.0,0.5793370029611739,0.06008961121998424,2.1196322184531438,4.0,0.5299080546132859,0.0,0.8803571028607244,1.3129950383432987,0.8588411276626589,0.0001000090436971204,2.3651316993148583,1.1276541393462347,10.546997299755878,-0.00011277561209711628,0.916145150222648,1.7038535818049214,4.0,0.42596339545123035,0.0,2.1196322184531438,4.0,0.5299080546132859,0.0,0.3372667910325934
245,245,2.01151470058838,0.3749597437580596,0.09067240320135911,2.20206946833238,0.7542370366981889,4.36351613525935,-0.06838848470089647,1.0364146412773572,1.2138287445362557,2.0,0.6069143722681278,0.12873699487074897,0.26713571013929965,1.0,0.26713571013929965,0.03439820790755905,0.15378122417014023,2.0165940700953024,0.3620387685783695,0.09383503079544617,2.2339099866519363,0.7300852338597454,4.366045583261114,-0.06850757040252974,1.0380627680505816,1.207231614582855,2.0,0.6036158072914275,0.1368545251148116,0.26713571013929965,1.0,0.26713571013929965,0.050157997981116,0.26713571013929965
