f_texture_id,lesion_id,texture_contrast_zero,texture_contrast_quarterRad,texture_contrast_halfRad,texture_contrast_threeQuaRad,texture_homogeneity_zero,texture_homogeneity_quarterRad,texture_homogeneity_halfRad,texture_homogeneity_threeQuaRad,texture_dissimilarity_zero,texture_dissimilarity_quarterRad,texture_dissimilarity_halfRad,texture_dissimilarity_threeQuaRad,texture_correlation_zero,texture_correlation_quarterRad,texture_correlation_halfRad,texture_correlation_threeQuaRad,texture_ASM_zero,texture_ASM_quarterRad,texture_ASM_halfRad,texture_ASM_threeQuaRad,texture_energy_zero,texture_energy_quarterRad,texture_energy_halfRad,texture_energy_threeQuaRad
206,206,125.34130184331798,121.28626634958383,58.071264367816084,58.071264367816084,0.1361371909003058,0.14307732059352413,0.1405099184489864,0.17655190157496634,8.175403225806452,8.054994054696788,7.420794930875575,5.699425287356322,0.5304542756121093,0.5477826004558398,0.6320572696963931,0.779030361594537,0.0022223542122364035,0.002102594301274883,0.00211451320902971,0.002408178094860616,0.04641413261940322,0.04537541629777538,0.04548674363076043,0.04856098935366418
207,207,34.66800699300699,50.159665361338554,30.540618448637325,30.540618448637325,0.21842087643769065,0.1909275808983641,0.18707778299453195,0.23002402492604085,4.458041958041957,5.27803488786045,5.408916083916084,4.1014150943396235,0.7548321052071861,0.6262350212467828,0.5899145756115991,0.7696645948014209,0.002481463029977016,0.002175152566744664,0.0021399732260746246,0.002585491544179228,0.04895175836963456,0.04601738466391633,0.045840521322606395,0.050328834505533965
208,208,173.97551843317973,179.83055885850175,74.03620689655173,74.03620689655173,0.09108778355839031,0.09140459890465044,0.09518514194846706,0.13867805764159635,10.50835253456221,10.702734839476813,9.476094470046082,6.804022988505748,0.49855883038615584,0.47085557209800855,0.6001093918951068,0.7841233788876425,0.0011772919365456904,0.0011781031867107985,0.0012076533266792671,0.0014433875016514734,0.03425197470453355,0.03430450246827083,0.034694952633997946,0.03793977088532261
209,209,486.0760869565218,575.810090702948,35.35497835497836,35.35497835497836,0.12745536893393042,0.12841413493448578,0.1399747722043275,0.21554609852019854,13.674999999999999,14.889455782312922,11.224456521739132,4.404761904761905,0.4886585963980683,0.41736888958439444,0.712483839847561,0.9654670444901572,0.00303579867674858,0.00307613597215152,0.0031149574669187127,0.003932530312400442,0.0549811273738183,0.055399929616759026,0.05574611493242686,0.06262488670520436
210,210,240.35648148148147,375.6275510204081,77.47767857142858,77.47767857142858,0.06797128600258484,0.05957914433203746,0.06974936430467245,0.10783488495921942,12.467592592592592,15.56632653061224,12.907407407407408,7.245535714285713,0.4716447071212946,0.11824303505342816,0.321855672752602,0.7213779538692902,0.01071673525377229,0.012182423990004167,0.010459533607681756,0.0099250637755102,0.10331103523174703,0.11007068276515068,0.10224262124718997,0.09961280932724059
211,211,247.19696969696966,206.2682101977108,88.12172379032258,88.12172379032258,0.15436559822196022,0.16611736914666975,0.19945503861598,0.2202140640688799,10.492424242424244,9.34261186264308,7.614898989898991,6.143901209677418,0.7754995845102577,0.8170414836710053,0.8735103999132541,0.9201815355840577,0.003351443730231612,0.0035755819304596178,0.004197785940210185,0.004410409282323104,0.0569917126788987,0.058818063230277835,0.06391794612760672,0.0653811299130275
212,212,169.65386861969807,128.10800453514744,97.99919137466307,97.99919137466307,0.1480238676804674,0.1634551753144438,0.16491503694495274,0.17898528530615265,8.81396028037383,7.662743764172333,7.431097232207044,6.7477987421383645,0.8488898327364646,0.886545874634455,0.8923197142017254,0.9131333003715763,0.0019978608745835026,0.0020824944339035674,0.0021465497668202846,0.002247160285735274,0.042265328302712644,0.043468674286267245,0.04415746614186484,0.04509443434034147
213,213,17.68611111111111,19.95562130177515,21.247252747252748,21.247252747252748,0.2673196590073558,0.22730836624181625,0.22423023265518205,0.23524562133308025,3.291666666666666,3.5798816568047336,4.091666666666667,3.582417582417582,0.3939325839486996,0.33154233661405436,-0.0002917666954241373,0.263994301443909,0.010578703703703703,0.011169076713000246,0.01058641975308642,0.01042672986354305,0.10248616184985643,0.10493608392679642,0.10241668971867499,0.1016970964423863
214,214,320.25493421052636,213.68598615916957,240.93545751633985,240.93545751633985,0.0840761413180564,0.09443553456480971,0.08821096675740168,0.09031613001034797,13.68092105263158,11.028546712802768,12.712171052631579,11.561274509803923,0.5798015082461696,0.7237893010382538,0.6325818059942748,0.6900215612444223,0.002296680228531854,0.0024380096023754487,0.0022479873614958427,0.0023148148148148143,0.047878510607430286,0.04930069741792952,0.04732297931728257,0.048034388613958576
215,215,240.22954545454547,195.688234247063,134.8108839972047,134.8108839972047,0.09849849126910809,0.10760210046525699,0.10901972832362627,0.12730381752109107,11.49353146853147,10.312833748665003,10.124912587412592,8.578878406708597,0.7227287888614762,0.7708140358489196,0.779441587283388,0.8419163752698787,0.0008176591764878483,0.0008407282141608348,0.000847886815981222,0.0009467657602620619,0.028083731211455517,0.028583149698556923,0.02868489063576384,0.03028346142010388
216,216,385.38863934426234,337.167757287329,251.93118935221614,251.93118935221614,0.10243481746466261,0.10508070596976962,0.10064476347250598,0.11670149857586722,13.609295081967218,12.81059554497984,13.28944262295082,11.039994754786258,0.8964374697708354,0.9095918916351212,0.9011110382521212,0.9322018801853961,0.00037244020424617025,0.0003761556359245971,0.00036685460897608143,0.0004127425790989716,0.01910844913028583,0.019212327260981238,0.018981649114058505,0.0201361711873487
217,217,177.35937704918027,125.25406504065039,96.4439745607134,96.4439745607134,0.1428769309942663,0.15686464085467167,0.1570001459700616,0.17357572223101092,9.354360655737706,7.907346817370611,7.794491803278687,6.910142932074482,0.8862506377824496,0.9192955134578058,0.9230196090918357,0.9385487040031493,0.0007471142166084383,0.0008007839566311777,0.0007991937651169033,0.0008944404646230416,0.027022885020836062,0.027944715571646253,0.02793682860413482,0.029608476570930697
218,218,153.8162089646465,164.4482410458072,97.20697454239428,97.20697454239428,0.12492916622658062,0.1290721719293575,0.12556435968000526,0.15023851073420208,8.88539036195286,9.019555744499948,9.034853745791242,7.167893961708394,0.8788564140519255,0.8698955052630776,0.8749221987717917,0.923972101322442,0.0005387595086669163,0.0005416075275704545,0.0005342190117186173,0.000614688679908011,0.02317913870316065,0.02322997289862338,0.023072298451608183,0.024760996123610712
219,219,230.19176003734822,244.22228768027145,187.02172796863323,187.02172796863323,0.09443949987903082,0.09207149779130308,0.09379778693281948,0.11102600599126018,11.323459383753512,11.763903289659725,12.074649859943985,10.026068894697536,0.7633429865845087,0.7494428880536432,0.7288078666006553,0.8085289241405901,0.00035954795861699795,0.00035016496228048195,0.00034821553893888703,0.00040118279751310854,0.018938491028080207,0.018684578553167186,0.018636088461178354,0.020004802101905805
220,220,492.81338383838386,620.6220083246619,301.3087197580645,301.3087197580645,0.06269389810897362,0.05783535836472443,0.0610912509548564,0.08040461469048657,17.241666666666667,19.178720083246628,18.185101010101008,13.129788306451612,0.6755346572515573,0.5935095012847065,0.6297121555899745,0.8012412512226159,0.0007790021426385079,0.0007713684908085474,0.0007763238445056643,0.0008243874382154005,0.027901712518768013,0.027760628511379927,0.02784501687568367,0.028694973596027493
221,221,726.0658188585611,564.9433736457546,467.55778769841265,467.55778769841265,0.07546435660321124,0.08860989625772353,0.08668899627832904,0.09876746721621513,18.7204094292804,15.81903502141597,16.558064516129036,14.222718253968253,0.5763310158268542,0.6710281213419593,0.6260802973216776,0.7255540780224305,0.0004123232086891739,0.0004541844545923784,0.00044365613974595034,0.00047725524671674214,0.020293904097672445,0.021302868116209035,0.021050910615748073,0.021828844465097655
222,222,539.6366279069766,648.4388756692446,312.5319396051103,312.5319396051103,0.07404110462198557,0.07339625513189091,0.07363907140176983,0.09276990950324111,16.988953488372093,18.205681142177276,17.19331395348837,12.798490127758422,0.5984344875295451,0.5119718359781876,0.5525222770492264,0.763822883476861,0.0007012658869659274,0.0006904777155605154,0.0007038432936722551,0.0007644293093005594,0.02640159589023121,0.026208974164981903,0.02643383036320178,0.027570991320397448
223,223,376.2930672268907,593.3544444444444,321.5802083333332,321.5802083333332,0.09037845223730459,0.05934199214471815,0.06608346201637091,0.08839014375528084,14.528361344537814,19.212222222222227,18.691176470588232,13.178125000000001,0.671556059295888,0.4684875818374613,0.4242483731497938,0.6972271615496092,0.0027937645646493913,0.0025950617283950622,0.0024980580467481132,0.0026367187500000006,0.05278720993674889,0.05091694450012773,0.04995443912738208,0.05127660638515709
224,224,550.5206395348839,528.3558893515765,97.03789198606275,97.03789198606275,0.06762106352819891,0.06711033324145858,0.08020214293164266,0.1318751293621874,17.69854651162791,17.473081499107675,12.641860465116281,7.551248548199768,0.47456947395638494,0.4914803648107375,0.7429329913051543,0.9013505511641831,0.0005409173877771768,0.0005407392911148536,0.0005963527582477015,0.0007627852846472717,0.023117772696870098,0.023125149420773528,0.024262324174027315,0.027409551419048314
225,225,154.8472124947472,147.5281936303933,81.06654411764706,81.06654411764706,0.15273018274964956,0.15552737123064803,0.15529872657348515,0.18381895053561828,8.053018630060233,7.860373561189183,7.656727132651632,6.05971638655462,0.9225462131171677,0.9260449748599467,0.9337713343532124,0.9596432547334389,0.0012023261366292577,0.0012070757096501396,0.0012312655452518385,0.0014103165776114376,0.034640747950375514,0.03471009541174585,0.03506734622887112,0.03753480258568993
226,226,374.3130434782608,308.95634920634916,136.6417748917749,136.6417748917749,0.08859882506444491,0.09601119712519664,0.11432038192410951,0.12680871146600112,14.193478260869561,12.950680272108846,10.248913043478261,8.626623376623375,0.5027391210928449,0.5900653119149566,0.730836212963049,0.8112063751094524,0.001977788279773158,0.0021011049922614548,0.0021762759924385637,0.0023729877625981513,0.04434773603153449,0.04562422514724454,0.046423389889057955,0.048521852075108424
227,227,105.05201863354037,114.34846084200996,76.71974734042554,76.71974734042554,0.14051163272447664,0.14376289767960826,0.1401191425764656,0.16305968834101708,7.635204081632653,7.780330466274331,8.048247559893523,6.436281028368795,0.7727254690932722,0.753642424813901,0.7391587332689125,0.833378678689961,0.001193825587794625,0.0012057140620462688,0.0011509411642439467,0.0013207982024294553,0.03445520949777373,0.03463325125179237,0.03385057463469364,0.03625567677753911
228,228,241.00808080808082,149.89151925078048,95.09274193548387,95.09274193548387,0.11282641400160763,0.11922038378485485,0.13725103973553454,0.1550089155714148,11.204545454545457,9.02783558792924,7.657575757575758,7.230846774193546,0.5593248765878582,0.7271884181263846,0.797905650821767,0.821223602734065,0.00139322518110397,0.0015162080775640182,0.0016884756657483944,0.0017451862886966704,0.03677334293859059,0.038348378802085505,0.040444487662291556,0.041130685764016336
229,229,255.81563952616585,191.42404536862014,114.90965142428783,114.90965142428783,0.10731384609800979,0.12435276508550672,0.1328775529385642,0.14872592534364373,11.508397061028639,9.941512287334591,8.723590493327334,7.648332083958017,0.720873471179438,0.7907064692456889,0.8374517086397009,0.8730264657698918,0.0006398064321212271,0.0007230362956107216,0.0007864845988114687,0.0008562009287709964,0.024912672744485442,0.02652176087741834,0.027707807118897296,0.02892155039991144
230,230,271.54040404040404,230.79396462018732,173.76864919354838,173.76864919354838,0.10802442983110865,0.11884032872087937,0.12472541169496798,0.1363866041589297,11.173232323232327,10.186784599375649,10.089898989898987,8.786290322580644,0.6457530623772024,0.7099264722154153,0.6877629863025112,0.7743778116888812,0.0016961279461279474,0.0017238373572447175,0.001759131721252935,0.0019141285526144641,0.041063368509571575,0.04138336044787886,0.041784456564403015,0.04361148149603142
231,231,298.05769230769226,240.05144032921814,123.31812169312167,123.31812169312167,0.08689954396354183,0.09308121349587696,0.11933768246186693,0.14245435746073265,12.907824933687,11.556927297668038,9.381631299734748,8.10251322751323,0.632889411116471,0.6858592344800376,0.7771506536839722,0.8348361602206011,0.001086820775492686,0.0011539380665022082,0.0012690935699259135,0.0013301874247641438,0.03281879099309084,0.03384815555055315,0.03554615221936087,0.03633381691076654
232,232,135.76559130122217,100.2710657596372,59.09083557951482,59.09083557951482,0.20027952460733184,0.22156283666996884,0.249458154724015,0.2741594901024461,7.510963335729689,6.421496598639457,5.441588785046728,4.827717879604672,0.8134691881420567,0.8618252219903884,0.8950112979740859,0.917862542766195,0.0035713305414519017,0.003926826785135824,0.004436450565306083,0.00482763937424976,0.05837623797512861,0.06132422621006698,0.06524788516287022,0.06804339609445158
233,233,88.83558879392214,80.18346418843134,67.30439082278481,67.30439082278481,0.16546928064755378,0.17558178445542078,0.17693289011650037,0.20230666902160588,6.848330167774609,6.465790738663674,6.830603038936374,5.732159810126584,0.6301768502700773,0.6641422551382135,0.5935241464037502,0.7055977887062502,0.002398588385275452,0.002499096214973212,0.0024226538715564783,0.0027130599313010726,0.045537520284069856,0.04649626446640066,0.045936216414940695,0.04878518394045997
234,234,151.7797364672365,132.42531044558072,93.63620199146517,93.63620199146517,0.15699891360630677,0.15214651993568917,0.15999141881487455,0.19223943240224,8.4613603988604,8.111577794010227,7.6946225071225065,6.450213371266003,0.3997945770307497,0.5021925433954951,0.542751108302258,0.6539735155060955,0.002808228524930805,0.0026749969719783947,0.002551597592552009,0.0029599066386893002,0.05163708966041527,0.050431484644846494,0.04921897022298005,0.053014286088660045
235,235,128.5958333333333,91.22633136094673,68.73901098901099,68.73901098901099,0.10397692948700027,0.12485006749792314,0.11253553005603291,0.145883385710448,9.118055555555555,7.6671597633136095,7.568055555555556,6.538461538461538,0.22706499489298815,0.4313546850681099,0.3958936714524707,0.5394442498860716,0.004367283950617284,0.0045341549665627945,0.004525462962962962,0.004452964617799783,0.06594008879472683,0.06718000128852904,0.06706743156969894,0.06663912276264602
236,236,149.64467592592592,108.36920000000002,68.69461538461537,68.69461538461537,0.10980696537051275,0.1276515969545892,0.17258332913329966,0.16447478298470986,9.680169753086417,7.9268,6.870370370370369,6.33,0.41596562637646456,0.5801333000520129,0.6769338444352863,0.7368578300676907,0.0017643913846974544,0.0019590399999999996,0.0021713296372504187,0.0021485207100591713,0.04197756889700175,0.0442074179042767,0.04654178100577793,0.04630498651396691
237,237,258.22260802469134,267.62199999999996,217.52269230769235,217.52269230769235,0.10248714503868901,0.08921327187971168,0.08484447546518145,0.11355636727753954,11.648533950617283,12.316400000000002,13.728395061728392,10.798076923076923,0.7401625393203384,0.733272623680483,0.6659797154137027,0.7799369034964814,0.0013092278235025147,0.0013119999999999987,0.0012547510859625053,0.0013139053254437878,0.036032620032457344,0.036160840169433564,0.035328109103540735,0.036180605082945475
238,238,241.83547008547004,208.2534696859021,58.67905405405408,58.67905405405408,0.09245332838220433,0.10809272240677117,0.14745596247091117,0.17181124152274238,11.769230769230772,10.765157048940832,7.233618233618235,5.870376955903273,0.23344442362804535,0.34826032244444594,0.708735412707498,0.815250808994048,0.0013128951875390625,0.001367478567743113,0.0015703504841681477,0.0017738573154272787,0.034961937590042895,0.03563095242657717,0.03847973580286516,0.04062673750152784
239,239,286.1436363636363,248.77315689981094,294.85144927536237,294.85144927536237,0.10965570535676479,0.1045439034875395,0.09899143775664794,0.10729651188781456,12.185454545454546,11.74102079395085,14.380454545454548,12.665760869565219,0.6785614333629549,0.7268394029504776,0.5994454331023752,0.6777084628317886,0.0015921487603305787,0.0016071626387841665,0.0015475206611570247,0.001620014834068473,0.03987340724773607,0.04005546924334223,0.03925976543965291,0.040202793070213294
240,240,154.90282193958666,123.76122448979595,91.79305555555554,91.79305555555554,0.09637751948518723,0.11355217074581961,0.12289616453738253,0.12424337144250636,9.856319554848971,8.685714285714285,8.496422893481716,7.575992063492064,0.6935402127550344,0.7565208627644532,0.7607059890982988,0.8183217478968048,0.0009580971132921006,0.0010497292794668892,0.00109861275752513,0.001142920131015369,0.030946553772024193,0.032389612541728896,0.03313350695717354,0.033797733866683624
241,241,16.805555555555557,18.0524,10.96730769230769,10.96730769230769,0.28145043600093045,0.2691774699598112,0.2812252575696562,0.3358138571360073,3.1396604938271606,3.25,3.145447530864197,2.5080769230769233,0.49556554667587854,0.46441828205956814,0.4650477711136978,0.6415103586033281,0.009344993141289436,0.00911264,0.008989554755372655,0.010408284023668639,0.09566851527830647,0.09422832490056829,0.09345188184986851,0.10110022880349469
242,242,172.45707547169812,196.96837754709728,126.9375,126.9375,0.11727591495980626,0.12361029134647616,0.12134923047872442,0.14580023529972896,9.500849056603775,9.78287197231834,10.011509433962262,7.944664404223231,0.7347382264072366,0.6968293225370391,0.6707098941910324,0.7991513349680597,0.001145834816660733,0.0011644886825979007,0.0011424706301174797,0.0012662972138617603,0.033431700483767604,0.033785119275939544,0.03347593065850508,0.03519404381594238
243,243,335.7342430149448,240.54214876033058,158.62086038961039,158.62086038961039,0.12911390763411726,0.14172980690826847,0.14128591125508752,0.1598686796328319,11.200942170240415,9.27388429752066,9.071881091617936,7.805438311688313,0.7639727889231093,0.8330480048104574,0.8487514684956966,0.8889670526282156,0.001535926850553573,0.001633617922273069,0.0016555954116514063,0.0017617194088379211,0.03908376462369486,0.040306559637248066,0.04059214760890017,0.04187897332562576
244,244,323.8447580645161,241.9839476813318,130.57787356321836,130.57787356321836,0.11111952356721283,0.1239936069591557,0.12738753165960456,0.14914503534240262,12.38450460829493,10.678953626634957,9.160138248847925,7.974999999999999,0.6505819936729029,0.7441486586176502,0.8206621128778042,0.8601580587530477,0.00184142660706322,0.0018240628547918022,0.001886553919174329,0.0020398995904346694,0.04284531332931875,0.042642063250230525,0.043407899662356836,0.0450838707933623
245,245,377.0026455026455,348.2202216066483,57.81381578947367,57.81381578947367,0.07024127650510506,0.06561752479686753,0.10299607602365687,0.1686703738136599,15.224867724867725,14.641274238227147,9.114417989417989,5.800657894736842,0.200072999021515,0.25768535891114447,0.6943998296645559,0.8717122044385651,0.00200687270793091,0.0021111332785966955,0.002259700176366843,0.0025926246537396128,0.04472725470330855,0.04591334555311889,0.047482309253529455,0.05087181924531048
246,246,91.0770202020202,80.2627471383975,50.56149193548387,50.56149193548387,0.15454396680963045,0.15256528779500422,0.16082424743150153,0.19341678865021528,7.238636363636363,6.764828303850157,6.362121212121212,5.320060483870968,0.5892752402598567,0.6380615173808941,0.6603122023992134,0.7629352494377373,0.0019888276706458525,0.002037176198483845,0.002099403122130395,0.0023833561638267435,0.04445107039569028,0.045013351214394884,0.04567535091062873,0.04870032130094431
247,247,445.5293096405229,282.8120574760516,166.67367346938775,166.67367346938775,0.13045015360918885,0.14676292722898987,0.1720546029337747,0.1782172566632845,13.963745915032682,10.90201999167014,9.056883169934643,8.399795918367346,0.7497974208718952,0.8420680862299139,0.8876573754654562,0.9048139145509331,0.0012887129082297403,0.001450266886922897,0.0016731595620274253,0.0017872553102873808,0.035870017348148216,0.038051430568776176,0.04089427703483135,0.04224545029389008
248,248,228.93818181818185,195.60160680529302,130.88315217391303,130.88315217391303,0.09507063299784872,0.08443202961030187,0.0922843995156308,0.11483956827736946,11.511818181818184,11.073251417769377,9.912727272727274,8.94927536231884,0.361147698285079,0.4295874767113519,0.501222177227987,0.5945244425233647,0.0015297520661157029,0.0016138628721309599,0.0016367768595041325,0.0016343730308758665,0.0389599878961386,0.04000054895442008,0.04027941185784672,0.04029753453914328
249,249,565.2627272727271,524.1195652173914,246.98641304347828,246.98641304347828,0.12248279971880527,0.134477846128449,0.15798415444917024,0.1846453451092334,14.845454545454547,14.439981096408314,12.659545454545455,9.157608695652176,0.6231857789035549,0.656330917017459,0.7052687064934042,0.8339980243016235,0.002108677685950416,0.0022101836399955658,0.0023384297520661185,0.002572988867884903,0.04584224923675134,0.046941397392206874,0.04828822779285541,0.050608937556311136
250,250,311.53835453100163,237.3957142857143,253.57202380952378,253.57202380952378,0.07819287459266223,0.08514877609069355,0.07573263732182213,0.09367133578505325,13.053855325914151,12.001428571428573,13.442368839427665,11.41805555555556,0.5627963675671246,0.6620000992818432,0.5320826981731139,0.6399553577257111,0.0007932538589276641,0.0008083298625572682,0.0007731124933967914,0.0008283730158730154,0.02810571765799,0.02837160079664463,0.027767354771171135,0.02873799931737814
251,251,288.54934210526307,239.35553633217995,244.9771241830065,244.9771241830065,0.07251841035472811,0.07490427008027818,0.07883723236613807,0.08491882220040525,13.598684210526317,12.381487889273355,11.587171052631575,12.405228758169935,0.006792511114874662,0.14330467596642432,0.2375598621681667,0.12907463775368466,0.0022209357686980595,0.002415560158523005,0.0023440205159279775,0.002268091332393524,0.04711827361254277,0.04914278539908601,0.04840363222203241,0.047599685418677595
252,252,173.4810078692494,113.49045860264695,49.35193587416818,49.35193587416818,0.15252902188066003,0.16709554634457427,0.21489119646731722,0.2341263086302996,8.565148305084746,7.208987380732533,5.011198547215498,4.6990320629159115,0.6700433630103562,0.78577304307148,0.8959217733062697,0.9053094874530272,0.002209951507894167,0.0023269939061203197,0.002880386749643839,0.0030902332886474943,0.04688645769863685,0.048097747642777106,0.05353838856294118,0.055443324709825326
253,253,243.5711214461214,171.23626666666664,149.32346491228063,149.32346491228063,0.14466606519358233,0.1527578223165453,0.15386830238705257,0.17562453614066095,9.585775710775707,8.363111111111113,8.58792558792559,7.434605263157894,0.764481126337584,0.835656741042477,0.8140585955663182,0.8562937126408247,0.0016713442586555958,0.001707867654320986,0.0017190038908185628,0.0019483764235149281,0.04071380719830322,0.04114092000464791,0.04126278199093097,0.043983865069856284
254,254,41.96066997518611,40.731544469639715,27.86600942460317,27.86600942460317,0.18060899649072085,0.18634420201748592,0.1915795155753057,0.21922084926654456,5.068858560794043,4.960443436633913,4.8594292803970225,4.11080109126984,0.734997711412448,0.7410354003163349,0.7473976710417269,0.8227882177724586,0.0022950929443565317,0.0023316886266651713,0.0023794555720434217,0.002640181868464978,0.04746591883403219,0.04786864879804699,0.04838335871735164,0.05100242638566307
255,255,145.61271730914592,181.62473246135562,114.92966461974493,114.92966461974493,0.1567060309308686,0.15082703058432986,0.1440786978489259,0.16900344396690015,8.064082577475435,8.890963139120093,9.186720521541949,7.201039206424187,0.869892662843789,0.8378767007539007,0.8279641513503742,0.8971469368923142,0.0010261974208670191,0.0009505591129975218,0.0009242832659959924,0.0010716425771623156,0.03202256473393603,0.030814262650626565,0.030387997964888922,0.03272450163363892
256,256,0,430,41.875,41.875,0,0.004611626893280518,0,0.08594505038414461,0,19,0,5.125,1,-1,1,0.018757721076941167,0,0.5,0,0.25,0,0.7071067811865476,0,0.5
257,257,245.81410256410257,194.89170927684432,181.8461948790896,181.8461948790896,0.08937352767413152,0.1128391631547094,0.10123393042521978,0.10570998791489225,11.811253561253563,10.09769905040175,11.366631054131055,10.202169274537697,0.6119688362675998,0.6967454002250622,0.6268913379128349,0.7135631156099393,0.0010905704904992652,0.0011835295900405568,0.0010832780375159288,0.001134451719818943,0.03280217480411367,0.03414830867796959,0.03268517566236156,0.03344212194510213
258,258,56.68144594259243,64.7022164412071,35.258519437551705,35.258519437551705,0.2437869765263515,0.23874038842976358,0.24064689629453634,0.2838479275686152,5.209239804781206,5.5187825182102,5.3630883447762425,4.082444168734491,0.857376000706926,0.83491384157698,0.8417371864221737,0.9091059291614495,0.004328804967878205,0.004182410578644125,0.004233649196739424,0.004842857085437929,0.06441343390164772,0.06328670648792692,0.06374257896929166,0.06816376523221906
259,259,358.83374001774615,345.309981892259,176.6648936170213,176.6648936170213,0.06743552793767943,0.06957391173137682,0.08292015142244866,0.10650063692197773,14.842169476486244,14.460728836577637,12.576419698314107,9.960771276595743,0.6473480513500072,0.6580423172740115,0.7218564829675772,0.8293482300341033,0.00045536713199997793,0.0004719570808009786,0.0005070105083814325,0.0005579585250993413,0.021333734790522692,0.02171934767094233,0.022502299143387756,0.02360139242390775
260,260,192.91973039215685,204.06705539358603,60.189183673469394,60.189183673469394,0.12344702976676558,0.129413900806869,0.1438017745889083,0.17853244200664645,9.72875816993464,9.619533527696792,8.096507352941178,5.79918367346939,0.6541311226874449,0.6308429002498093,0.7412097219947411,0.888548623762322,0.0009263556150946221,0.0009602239522231556,0.0010391385925285147,0.001185901707621824,0.030323196694061826,0.030887358573112717,0.03215104679365392,0.034341091040179836
261,261,120.91404738878146,90.1832098765432,80.58538647342993,80.58538647342993,0.11208149803596341,0.13013533509358885,0.12948651765078736,0.136119147916518,8.665739845261122,7.4303703703703725,7.812862669245649,7.007125603864736,0.5657981655309348,0.6722324122470447,0.6240287441646989,0.7057548229893185,0.0010825419770360916,0.001227739673830208,0.0011823578598445879,0.0012343928679782496,0.032777534131384595,0.03490407270283649,0.03427707939964828,0.035014886475583554
262,262,94.70633417508417,106.88407375916677,54.13341573742899,54.13341573742899,0.15322392033089738,0.14782758156086098,0.15652484961167698,0.20716714459245622,7.162984006734007,7.520645127006059,7.066287878787877,5.1954818009678085,0.8423721897916937,0.8217734655167606,0.8360057576782824,0.9085876101976309,0.0007562812800245727,0.000708748555181421,0.0007500483028056949,0.0009909196618884974,0.02747979778659874,0.026604744969844232,0.02736841462834664,0.031451009920809174
263,263,82.21397485493229,90.29617283950617,54.67596618357488,54.67596618357488,0.1690470465711182,0.1580170790593468,0.15552635670449536,0.18784950141331883,6.363636363636362,6.840617283950618,6.819028046421664,5.424275362318841,0.6495477985009397,0.6096279750815528,0.6185449568392545,0.7624882517503069,0.002028878386315935,0.0019491540923639674,0.0019075209791648738,0.00215486359074891,0.044524589841748605,0.04366747033865688,0.04315097930843763,0.04596043688257743
264,264,137.901525198939,146.95233196159123,153.53538359788362,153.53538359788362,0.11120196620063244,0.10964618368044575,0.09883980295135886,0.10744995851645613,9.098474801061005,9.357681755829905,10.263594164456233,9.570436507936506,0.5729785234440337,0.5549287850445301,0.4876377938325228,0.5377628419025813,0.0014419119250821434,0.00140255456391208,0.001292619732777969,0.0013520583130371485,0.03795662710290113,0.03742516122704207,0.03591479322014823,0.03674173917466855
265,265,241.556141439206,250.43253968253967,145.54644097222226,145.54644097222226,0.10719559352055572,0.10906749873873586,0.11227533330431268,0.1354731363572988,11.309367245657567,11.500944822373395,10.962096774193547,8.737289186507939,0.8145057859701471,0.8067803660098014,0.819118331957866,0.8867586287752707,0.0006852683656693904,0.0006770631883110736,0.0007034554735267135,0.0008076893409273436,0.025902193660931615,0.02577808802728334,0.02632062251699021,0.02816379658936699
266,266,94.97777777777779,97.14940828402365,83.93131868131867,83.93131868131867,0.13526153515662284,0.11502909275400017,0.11234692184338266,0.1387766008056396,7.769444444444444,7.977810650887573,8.769444444444444,7.005494505494505,0.5095468411592173,0.5265733973401626,0.41456472396552635,0.5996290878861794,0.004787808641975309,0.004647946500472672,0.0041666666666666675,0.004351074749426398,0.06885380836068011,0.06800664743908769,0.06443396209661481,0.06587727283677178
267,267,131.4450892857143,157.5298438934803,118.60472370766489,118.60472370766489,0.17943410872875076,0.15899912114041828,0.15105793141396165,0.18449135760813426,7.515624999999997,8.38613406795225,9.099107142857145,7.047237076648842,0.820075020790406,0.7927939869936539,0.7528079472529363,0.8448983760504962,0.0032618183992346914,0.0029424388302424884,0.002773736447704079,0.0031492178786925546,0.05671882962674277,0.05391127269433907,0.05229872566536502,0.05573425757975657
268,268,165.78914879792072,115.59735537190082,63.074350649350635,63.074350649350635,0.10948352500909805,0.12359355583459102,0.15791151914973556,0.17229203862212802,9.813190383365821,8.291570247933887,6.302469135802468,5.929383116883116,0.6183796143595274,0.7322212419546857,0.8313340243864309,0.8484064078851188,0.0008379569993257396,0.0009159210436445601,0.0011247525354430043,0.001154297204418958,0.028571916753077485,0.0298637765061148,0.03327177452171602,0.03366806918679263
269,269,574.9861111111112,209.68367346938774,461.6651785714286,461.6651785714286,0.03197959588091301,0.08572631680760837,0.08068070187251702,0.05520080133198241,19.949074074074076,11.102040816326529,14.856481481481481,17.861607142857142,0.0049883077016796805,0.49211272821853413,0.43252654001578866,0.15151484924450248,0.010116598079561041,0.01129737609329446,0.01024519890260631,0.009685905612244899,0.10054876837925188,0.10627917754734366,0.10121257439778644,0.09836054047435913
